ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
8817179906,https://m.media-amazon.com/images/I/71d9kubs87L._AC_UY218_.jpg,Inseguendo un raggio di luce. Alla scoperta della teoria della relatività,Amedeo Balbi,17 ott. 2023,1266,"Scienze, tecnologia, medicina"
8804814705,https://m.media-amazon.com/images/I/71XnYVVlWdL._AC_UY218_.jpg,"Irriducibile. La coscienza, la vita, i computer e la nostra natura",Federico Faggin,4 nov. 2025,1224,"Scienze, tecnologia, medicina"
B0C37DVVFX,https://m.media-amazon.com/images/I/61HMELhP96L._AC_UY218_.jpg,Fa bene o fa male?: Manuale di autodifesa alimentare,Dario Bressanini,2 mag. 2023,1141,"Scienze, tecnologia, medicina"
8817183245,https://m.media-amazon.com/images/I/71gLAuy7iWL._AC_UY218_.jpg,Ripartiamo dalle basi. Cassetta degli attrezzi per capire l'attualità e la politica,Emilio Mola,20 feb. 2024,1102,"Scienze, tecnologia, medicina"
B07256196Y,https://m.media-amazon.com/images/I/81ba9btXZBL._AC_UY218_.jpg,La dieta non dieta: Riattivare il metabolismo e ripristinare il peso forma con l'alimentazione naturale,Debora Rasio,16 mag. 2017,1079,"Scienze, tecnologia, medicina"
8817179345,https://m.media-amazon.com/images/I/81qWQwdRowL._AC_UY218_.jpg,In un volo di storni. Le meraviglie dei sistemi complessi,Giorgio Parisi,20 giu. 2023,1038,"Scienze, tecnologia, medicina"
8863860211,https://m.media-amazon.com/images/I/81dUbrbxRNL._AC_UY218_.jpg,Diventa supernatural. Come fanno le persone comuni a realizzare cose straordinarie. Nuova ediz.,Joe Dispenza,29 ago. 2023,1037,"Scienze, tecnologia, medicina"
8860306418,https://m.media-amazon.com/images/I/71bg-mtD7pL._AC_UY218_.jpg,La realtà non è come ci appare. La struttura elementare delle cose,Carlo Rovelli,15 gen. 2014,1005,"Scienze, tecnologia, medicina"
8855446800,https://m.media-amazon.com/images/I/61Q5-hwH9GL._AC_UY218_.jpg,"L'indice di equilibrio. Come, cosa e quando mangi è più importante di quanto mangi",Iader Fabbri,19 gen. 2021,918,"Scienze, tecnologia, medicina"
B0B2WZJJBM,https://m.media-amazon.com/images/I/71yWuinVgNL._AC_UY218_.jpg,"100 Fatti Incredibili Per Ragazzi Curiosi: Un’Esilarante Raccolta delle Cose più Assurde, Strane e Vere che Dovresti Sapere | Include Bonus & Quiz Finale",Kairoslandd,2 giu. 2022,909,"Scienze, tecnologia, medicina"
8845409392,https://m.media-amazon.com/images/I/71Tc9LP6AeL._AC_UY218_.jpg,Il talento del cervello. 10 lezioni facili di neuroscienze,Michela Matteoli,23 set. 2022,882,"Scienze, tecnologia, medicina"
8804729910,https://m.media-amazon.com/images/I/71EGcYnHj0L._AC_UY218_.jpg,Denominazione di origine inventata. Le bugie del marketing sui prodotti tipici italiani,Alberto Grandi,28 lug. 2020,875,"Scienze, tecnologia, medicina"
B0CY2YWVLY,https://m.media-amazon.com/images/I/61gfr6Noj3L._AC_UY218_.jpg,Diversamente sani,Massimo Citro Della Riva,12 mar. 2024,849,"Scienze, tecnologia, medicina"
880789422X,https://m.media-amazon.com/images/I/81uWTbhtdRL._AC_UY218_.jpg,Genesi,Tonelli,3 set. 2020,838,"Scienze, tecnologia, medicina"
B091VXXXZP,https://m.media-amazon.com/images/I/61uhkKuA0RL._AC_UY218_.jpg,200 Attività per Scuola Materna - Libro di Attività per Bambini: Oltre 200 Pagine di Giochi Educativi ed Esercizi per Imparare Divertendosi | Età Prescolare 2-5 anni,Alfa Edizioni,29 mar. 2021,836,"Scienze, tecnologia, medicina"
8804791055,https://m.media-amazon.com/images/I/81K8XUEwKBL._AC_UY218_.jpg,Oltre l'invisibile. Dove scienza e spiritualità si uniscono,Federico Faggin,11 giu. 2024,751,"Scienze, tecnologia, medicina"
8895990684,https://m.media-amazon.com/images/I/71bmIZ5X+6L._AC_UY218_.jpg,Meccanica dell'automobile,Davide Scullino,15 set. 2010,750,"Scienze, tecnologia, medicina"
B08PJDYYVG,https://m.media-amazon.com/images/I/71N+fjkdShL._AC_UY218_.jpg,Project nutrition. Per essere padroni dei concetti e non schiavi delle diete,Andrea Biasci,31 dic. 2020,718,"Scienze, tecnologia, medicina"
B0B5YSH8JD,https://m.media-amazon.com/images/I/81fWbvmzRQL._AC_UY218_.jpg,La famiglia si fa a tavola: Un viaggio nel comportamento alimentare dei bambini,carla pediatra,23 giu. 2022,682,"Scienze, tecnologia, medicina"
8830461601,https://m.media-amazon.com/images/I/61Wzecsb6IL._AC_UY218_.jpg,Trappole alimentari. Cosa è andato storto nella nostra dieta e come rimediare,Stefano Vendrame,23 apr. 2024,671,"Scienze, tecnologia, medicina"
8863860432,https://m.media-amazon.com/images/I/61v9vVM+y4L._AC_UY218_.jpg,Cambia l'abitudine di essere te stesso. La fisica quantistica nella vita quotidiana. Nuova edizione,Joe Dispenza,9 feb. 2024,666,"Scienze, tecnologia, medicina"
B0G33H2M7B,https://m.media-amazon.com/images/I/61MWus7b50L._AC_UY218_.jpg,Pausa Libro: 101 pillole di scienza e cultura per quando posi il telefono,Andrea Moccia,1 gen. 2025,655,"Scienze, tecnologia, medicina"
887220352X,https://m.media-amazon.com/images/I/715KMIWSYPL._AC_UY218_.jpg,Apicoltura tecnica e pratica. Tutela dell'apiario e qualità dei suoi prodotti. Con Contenuto digitale per accesso online,Alessandro Pistoia,1 gen. 2017,637,"Scienze, tecnologia, medicina"
8830902489,https://m.media-amazon.com/images/I/715ICiJ69jL._AC_UY218_.jpg,Cercasi energia,Andrea Moccia,22 nov. 2022,629,"Scienze, tecnologia, medicina"
8817189839,https://m.media-amazon.com/images/I/71Z76eX4AwL._AC_UY218_.jpg,Sei già ricco ma non lo sai. Il manuale di finanza personale per risparmiare e investire partendo da te,Riccardo Spada,1 ott. 2024,624,"Scienze, tecnologia, medicina"
8850654960,https://m.media-amazon.com/images/I/619jVW0fPhL._AC_UY218_.jpg,"Le api. Biologia, allevamento, prodotti",Alberto Contessi,1 set. 2016,612,"Scienze, tecnologia, medicina"
8817080128,https://m.media-amazon.com/images/I/71QZCcCgUWL._AC_UY218_.jpg,Mai più a dieta. Salute e longevità con la medicina di precisione,Sara Farnetti,9 ott. 2018,597,"Scienze, tecnologia, medicina"
8886622015,https://m.media-amazon.com/images/I/81x9I-70KpL._AC_UY218_.jpg,Radiotecnica per radioamatori. Con elementi di elettronica e telecomunicazioni,Nerio Neri,1 gen. 2015,502,"Scienze, tecnologia, medicina"
8861371728,https://m.media-amazon.com/images/I/71-tG71qakL._AC_UY218_.jpg,"ICF-CY. Classificazione internazionale del funzionamento, della disabilità e della salute. Versione per bambini e adolescenti",Organizzazione mondiale della sanità,13 nov. 2007,499,"Scienze, tecnologia, medicina"
882992976X,https://m.media-amazon.com/images/I/51+n69udd8L._AC_UY218_.jpg,L'unico libro sull'ECG di cui avrai bisogno,Malcolm S. Thaler,16 gen. 2019,495,"Scienze, tecnologia, medicina"
8874884443,https://m.media-amazon.com/images/I/61XJRshgFHL._AC_UY218_.jpg,Esercitazioni di Analisi Matematica 1,Marco Bramanti,24 ago. 2011,486,"Scienze, tecnologia, medicina"
8866233226,https://m.media-amazon.com/images/I/811nAvi5GAL._AC_UY218_.jpg,Rischi di star bene se curi le intolleranze alimentari,Massimo Citro,16 nov. 2017,484,"Scienze, tecnologia, medicina"
8850265034,https://m.media-amazon.com/images/I/61CYMcJ37qL._AC_UY218_.jpg,La dieta per la vita. Come mangiare e quando digiunare per favorire il benessere e la longevità,Debora Rasio,10 mar. 2023,456,"Scienze, tecnologia, medicina"
8828202319,https://m.media-amazon.com/images/I/71QHrbDQIuL._AC_UY218_.jpg,Il cervello è più grande del cielo. I segreti della mente spiegati da un grande neurochirurgo,Giulio Maira,12 set. 2019,453,"Scienze, tecnologia, medicina"
8804806435,https://m.media-amazon.com/images/I/61Jhs+EUriL._AC_UY218_.jpg,"La dieta termodinamica. Perché ingrassiamo, perché le diete falliscono e come dimagrire veramente",Dario Bressanini,7 ott. 2025,451,"Scienze, tecnologia, medicina"
8857310299,https://m.media-amazon.com/images/I/61VaMFXK+OL._AC_UY218_.jpg,"Non è solo questione di ormoni. Ritrovare vitalità e benessere psicofisico dopo i 40 anni con dieta, stile di vita e ormoni bioequivalenti",Cristina Tomasi,14 giu. 2023,440,"Scienze, tecnologia, medicina"
8836230601,https://m.media-amazon.com/images/I/71HJLP4m07L._AC_UY218_.jpg,Manuale di procedure infermieristiche basate sull'evidenza,Marco Di Muzio,7 ott. 2021,434,"Scienze, tecnologia, medicina"
B0DFMN86CB,https://m.media-amazon.com/images/I/71Uciby+-QL._AC_UY218_.jpg,La fioritura dei neuroni: Come far sbocciare la nostra intelligenza per tutta la vita,Michela Matteoli,1 ott. 2024,433,"Scienze, tecnologia, medicina"
B089TRW6TH,https://m.media-amazon.com/images/I/61G6Zin8c0L._AC_UY218_.jpg,Dal comportamento predatorio alla relazione: Osservare il cane da prospettive differenti,Michele Minunno,17 giu. 2020,412,"Scienze, tecnologia, medicina"
B0CJC71PKB,https://m.media-amazon.com/images/I/71-JPvcvTvL._AC_UY218_.jpg,Maniac,Benjamín Labatut,26 set. 2023,407,"Scienze, tecnologia, medicina"
B0DXPPK3JP,https://m.media-amazon.com/images/I/71jg140QKJL._AC_UY218_.jpg,"La rivoluzione del metabolismo: Il protocollo metabolico contro infiammazione e insulino-resistenza per prevenire le malattie, rallentare l’invecchiamento e perdere peso",Cristina Tomasi,25 mar. 2025,405,"Scienze, tecnologia, medicina"
8855057871,https://m.media-amazon.com/images/I/515tzLiDEuL._AC_UY218_.jpg,Microbiota geniale. Curare l'intestino per guarire la mente,Maria Rescigno,6 giu. 2023,399,"Scienze, tecnologia, medicina"
8809859898,https://m.media-amazon.com/images/I/71hqSR0Mk7L._AC_UY218_.jpg,Anatomia,Adriana Rigutti,31 gen. 2018,378,"Scienze, tecnologia, medicina"
B0CCCQZB63,https://m.media-amazon.com/images/I/81gxGn2O0XL._AC_UY218_.jpg,"Dieta Antinfiammatoria 2 libri in 1: Il Segreto della Salute! Rafforza il tuo sistema immunitario, Riattiva il metabolismo, Perdi peso in modo Sano e Riduci l’infiammazione",Jenni Serges,22 lug. 2023,362,"Scienze, tecnologia, medicina"
B01MZ0MK5J,https://m.media-amazon.com/images/I/91XeR06kB0L._AC_UY218_.jpg,La nascita imperfetta delle cose: La grande corsa alla particella di Dio e la nuova fisica che cambierà il mondo,Guido Tonelli,12 gen. 2017,357,"Scienze, tecnologia, medicina"
8836201571,https://m.media-amazon.com/images/I/91nZC6Mh5SL._AC_UY218_.jpg,"La chimica segreta delle interazioni umane. Riconoscere e utilizzare ormoni, neurotrasmettitori e mix biochimici per relazioni sempre efficaci nel business e nella vita",Paolo Borzacchiello,22 mar. 2023,350,"Scienze, tecnologia, medicina"
8829928135,https://m.media-amazon.com/images/I/71-dwDAfzML._AC_UY218_.jpg,Istologia,Valerio Monesi,22 feb. 2018,343,"Scienze, tecnologia, medicina"
8869283003,https://m.media-amazon.com/images/I/71xQM696YGL._AC_UY218_.jpg,Impianti elettrici civili. Dalle basi alla domotica casalinga,Danilo Tomassini,7 mar. 2019,341,"Scienze, tecnologia, medicina"
B09NKTBJKP,https://m.media-amazon.com/images/I/61iBgaxsnvL._AC_UY218_.jpg,"200 Giochi Matematici per Bambini 6-9 Anni: Giochi e Passatempi di Matematica e Logica - Sudoku, Labirinti, Unisci i Puntini, Trova le Differenze, Addizioni e Sottrazioni | per 1ª, 2ª e 3ª Elementare",Alfa Edizioni,13 dic. 2021,332,"Scienze, tecnologia, medicina"
8829932167,https://m.media-amazon.com/images/I/51vDmBN5ZBL._AC_UY218_.jpg,Anatomia umana,Kenneth S. Saladin,30 nov. 2021,330,"Scienze, tecnologia, medicina"
B0BQ9MBJH7,https://m.media-amazon.com/images/I/61-ocqQuzCL._AC_UY218_.jpg,Giochi di Memoria per Anziani: Libro di Attività Puzzle in formato XXL a Caratteri Grandi con 444 Giochi di Memoria Divertenti ed Eccitanti per ... [Il regalo per l'anziano intelligente],Olivia Ruggiziano,13 dic. 2022,327,"Scienze, tecnologia, medicina"
8869281663,https://m.media-amazon.com/images/I/61pgW26oIHL._AC_UY218_.jpg,Elettronica per tutti!,Paolo Di Leo,14 giu. 2016,321,"Scienze, tecnologia, medicina"
8875481261,https://m.media-amazon.com/images/I/61GDvikDAqL._AC_UY218_.jpg,Il treno. Ediz. a colori,Marion Kreimeyer-Visse,6 lug. 2005,316,"Scienze, tecnologia, medicina"
8859016096,https://m.media-amazon.com/images/I/71mTi4yORnL._AC_UY218_.jpg,Vincere le ossessioni. Capire e affrontare il disturbo ossessivo-compulsivo,Gabriele Melli,10 mag. 2018,314,"Scienze, tecnologia, medicina"
8820081873,https://m.media-amazon.com/images/I/61nKuUWh9QL._AC_UY218_.jpg,Abroad. Un anno per innamorarsi,Alessia Merola,8 apr. 2025,297,"Scienze, tecnologia, medicina"
8886472676,https://m.media-amazon.com/images/I/81ITtUCH+nL._AC_UY218_.jpg,"LE PATENTI SUPERIORI. C1, C1E, C, CE, D1, D1E, D, DE. Manuale di teoria per la soluzione ragionata dei questionari di esame - RISTAMPA FEBBRAIO 2025",AA.VV.,2 gen. 2024,295,"Scienze, tecnologia, medicina"
8891844845,https://m.media-amazon.com/images/I/71k82BrNs2L._AC_UY218_.jpg,La vita che ci piace. Come la fisica può spiegarci la vita,Vincenzo Schettini,30 set. 2025,291,"Scienze, tecnologia, medicina"
B0DFY2LR39,https://m.media-amazon.com/images/I/61MsXx95ueL._AC_UY218_.jpg,"Dieta I-Pax: la rivoluzione della Nutrizione in Pax Insulinica: Liberarsi dalla tirannia del glucosio per stare bene, perdere peso e scoprire la migliore versione di se stessi",Andrea Grieco,2 set. 2024,284,"Scienze, tecnologia, medicina"
8886472625,https://m.media-amazon.com/images/I/81-NVZGUFIL._AC_UY218_.jpg,Patente AM. Il ciclomotore. Manuale di educazione stradale e di convivenza civile per la soluzione ragionata dei questionari d'esame-I nuovi questionari di esame per la patente AM,Alberto Peluso,1 gen. 2023,284,"Scienze, tecnologia, medicina"
8883377044,https://m.media-amazon.com/images/I/81mL2PC7XxL._AC_UY218_.jpg,"Atlante geografico del mondo (Italia, Europa, Americhe, Asia, Africa, Oceania, Artide ed Antartide con cartografia aggiornata). Consigliato per la scuola.",Aa. Vv.,4 gen. 2019,270,"Scienze, tecnologia, medicina"
1915270340,https://m.media-amazon.com/images/I/71OAfFzvQsL._AC_UY218_.jpg,1 fatto curioso al giorno: 366 curiosità del mondo da leggere in famiglia | Libro in stampatello maiuscolo per bambini a partire dai 6 anni,Bubbles Books,10 ott. 2022,270,"Scienze, tecnologia, medicina"
8891443425,https://m.media-amazon.com/images/I/71DFwfODJgL._AC_UY218_.jpg,Concorsi Collaboratore e Assistente Amministrativo Aziende Sanitarie Locali (ASL) - Manuale per la preparazione con modelli di atti e modulistica,AA.VV.,10 lug. 2025,266,"Scienze, tecnologia, medicina"
B08HTL1DHM,https://m.media-amazon.com/images/I/710-85pEjSL._AC_UY218_.jpg,"Ricettario da scrivere: Scrivi tutte le tue ricette preferite in un solo posto. Spazio per 120 piatti, A4. Quaderno ricette personalizzabile.",Darios Adios IT,9 set. 2020,265,"Scienze, tecnologia, medicina"
8815392106,https://m.media-amazon.com/images/I/71tNSOq+wmL._AC_UY218_.jpg,Sovrumano. Oltre i limiti della nostra intelligenza,Nello Cristianini,4 mar. 2025,264,"Scienze, tecnologia, medicina"
8879384139,https://m.media-amazon.com/images/I/91XvfXYXhrL._AC_UY218_.jpg,"Si salvi chi sa. Dieta Bio-Sofica®, epigenetica e P.N.E.I. per l'evoluzione psicofisica e immunitaria",Giovanni Moscarella,30 apr. 2020,260,"Scienze, tecnologia, medicina"
B0F39Z1PVL,https://m.media-amazon.com/images/I/71RUgfEQ1-L._AC_UY218_.jpg,La dieta della vita vera. Il metodo per raggiungere la forma fisica senza rinunciare a se stessi,Raffaele Scarabelli,30 set. 2025,257,"Scienze, tecnologia, medicina"
8858051491,https://m.media-amazon.com/images/I/61teAyhFiEL._AC_UY218_.jpg,Instant persuasion. I segreti delle neuroscienze applicati alla persuasione,Paolo Borzacchiello,6 mag. 2025,257,"Scienze, tecnologia, medicina"
8845940292,https://m.media-amazon.com/images/I/61buEHXC2CL._AC_UY218_.jpg,Sull'eguaglianza di tutte le cose. Lezioni americane,Carlo Rovelli,16 ott. 2025,246,"Scienze, tecnologia, medicina"
8856699109,https://m.media-amazon.com/images/I/71HWlNCEI6L._AC_UY218_.jpg,L'orso bianco era nero. Storia e leggenda della parola,Roberto Vecchioni,25 mar. 2025,242,"Scienze, tecnologia, medicina"
8829929123,https://m.media-amazon.com/images/I/91alhDHLo0L._AC_UY218_.jpg,Elementi di patologia generale e fisiopatologia generale,Pontieri,11 apr. 2018,240,"Scienze, tecnologia, medicina"
B09TN1SNMJ,https://m.media-amazon.com/images/I/51wNUQugVlL._AC_UY218_.jpg,Arduino da zero: Crea il tuo primo progetto in 7 giorni,Benjamin Spahic,2 mar. 2022,239,"Scienze, tecnologia, medicina"
8874884826,https://m.media-amazon.com/images/I/61An+xBKwaL._AC_UY218_.jpg,Esercitazioni di analisi matematica 2,Marco Bramanti,30 gen. 2012,233,"Scienze, tecnologia, medicina"
8848127703,https://m.media-amazon.com/images/I/81fT7wWEsDL._AC_UY218_.jpg,Manuale illustrato per l'impianto elettrico,AA.VV.,8 nov. 2012,233,"Scienze, tecnologia, medicina"
8890976985,https://m.media-amazon.com/images/I/618hpZbF9zL._AC_UY218_.jpg,Le 5 Leggi Biologiche e la Nuova Medicina del Dr. Hamer,Andrea Taddei,6 apr. 2015,233,"Scienze, tecnologia, medicina"
8836230997,https://m.media-amazon.com/images/I/51ySxYwyCrL._AC_UY218_.jpg,Chimica. Un approccio molecolare,Nivaldo J. Tro,4 ott. 2022,218,"Scienze, tecnologia, medicina"
B0BZ6SLXJD,https://m.media-amazon.com/images/I/61n-x7nntjL._AC_UY218_.jpg,psiq: Salute Mentale: istruzioni per l'uso,Valerio Rosso,21 mar. 2023,216,"Scienze, tecnologia, medicina"
8866940224,https://m.media-amazon.com/images/I/81xKrPHTZRL._AC_UY218_.jpg,Erbe e frutti selvatici commestibili. Ediz. illustrata,Rudi Beiser,19 set. 2013,214,"Scienze, tecnologia, medicina"
8869282449,https://m.media-amazon.com/images/I/814zGdgDGuL._AC_UY218_.jpg,Componenti elettronici,Giorgio Terenzi,4 lug. 2017,214,"Scienze, tecnologia, medicina"
8804784105,https://m.media-amazon.com/images/I/71fp+N098CL._AC_UY218_.jpg,Il satiro scientifico. I belli hanno rotto il cazzo. Elogio della bruttezza della natura,Barbascura X,4 giu. 2024,211,"Scienze, tecnologia, medicina"
887051546X,https://m.media-amazon.com/images/I/71mf0pLN+TL._AC_UY218_.jpg,Fisiologia medica (Vol. 2),Fiorenzo Conti,20 apr. 2020,204,"Scienze, tecnologia, medicina"
8804803614,https://m.media-amazon.com/images/I/61bDgSpRgQL._AC_UY218_.jpg,Vertigine. Storie di chi si affida alla scienza e di chi impara a farlo,Beatrice Mautino,16 set. 2025,204,"Scienze, tecnologia, medicina"
B0DNCNM529,https://m.media-amazon.com/images/I/715Wp-OmlfL._AC_UY218_.jpg,"L'ANTICO LIBRO DELLE PIANTE MEDICINALI: Oltre 800 Rimedi Erboristici per Guarire Naturalmente con le Erbe e Prevenire Malattie. Più di 600 Ricette per Tinture, Infusi, Impacchi, Oli e molto altro",Isabel Briarstone,15 nov. 2024,196,"Scienze, tecnologia, medicina"
B0CF4FP4BQ,https://m.media-amazon.com/images/I/61iWN0slQ1L._AC_UY218_.jpg,"Ricostruisci la tua Autostima: Un Percorso Innovativo in 5 Settimane per Combattere la Bassa Autostima. Con Esercizi ed Attività Guidate per Sviluppare una Nuova Consapevolezza, Stare Bene e Piacersi",Noah Mitchell,8 ago. 2023,191,"Scienze, tecnologia, medicina"
8848135137,https://m.media-amazon.com/images/I/71jaRYYW32L._AC_UY218_.jpg,"Nutri il tuo cuore. Un cardiologo ci rivela l’alimentazione per la cura e la prevenzione di infarto cardiaco, ictus cerebrale e ipertensione",Davide Terranova,11 mag. 2017,186,"Scienze, tecnologia, medicina"
8891663352,https://m.media-amazon.com/images/I/61j7GrmaCCL._AC_UY218_.jpg,Probabilità e statistica per l'ingegneria e le scienze,Sheldon M. Ross,30 giu. 2023,185,"Scienze, tecnologia, medicina"
880788741X,https://m.media-amazon.com/images/I/71RG7g6WUjL._AC_UY218_.jpg,Tutto è uno,Michael Talbot,31 mar. 2016,185,"Scienze, tecnologia, medicina"
8821453863,https://m.media-amazon.com/images/I/61TTDU9lqgS._AC_UY218_.jpg,Algoritmi diagnostico-terapeutici in medicina interna,Francesco Violi,30 giu. 2021,183,"Scienze, tecnologia, medicina"
886928316X,https://m.media-amazon.com/images/I/81QmrBB5gXL._AC_UY218_.jpg,Impianti elettrici industriali. Dalle basi al rifasamento degli impianti industriali,Danilo Tomassini,27 mag. 2019,183,"Scienze, tecnologia, medicina"
