Data,Titolo,Descrizione_Completa,Ospiti,Immagine,Link
28/05/2026,"Italia A/R, il debutto di Vittorio Brumotti alla guida di un programma Rai. Con lui Monica Caradonna","Un viaggio nell'Italia costiera con il cane Patricio, una bici e un camper. Ecco l'itinerario del viaggio dal 29 giugno su Rai 1",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Screenshot-2026-05-28-alle-17.40.01.png,https://www.davidemaggio.it/notizie-tv/italia-a-r-il-debutto-di-vittorio-brumotti-alla-guida-di-un-programma-rai-con-lui-monica-caradonna
28/05/2026,Paola Cervelli new entry a UnoMattina Estate. Confermati Alessandro Greco e Carolina Rey,La giornalista del TG1 si aggiunge al cast per seguire i principali fatti di cronaca e attualità nazionali e internazionali,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Carolina-Rey-Alessandro-Greco-e-Paola-Cervelli-2000x1253.jpg,https://www.davidemaggio.it/uno-mattina/paola-cervelli-new-entry-a-unomattina-estate-confermati-alessandro-greco-e-carolina-rey
28/05/2026,"Piazzapulita: Rula Jebreal, Serena Dandini e Massimo Giannini tra gli ospiti",Focus sui risultati delle amministrative e sullo scandalo degli abusi di Israele nei confronti degli attivisti della Flotilla. Ecco le anticipazioni del 28 maggio 2026,"Rula jebreal, serena dandini, massimo giannini",https://www.davidemaggio.it/app/uploads/2026/01/Corrado-Formigli-2-1024x576.jpg,https://www.davidemaggio.it/piazzapulita/piazzapulita-rula-jebreal-serena-dandini-e-massimo-giannini-tra-gli-ospiti
28/05/2026,"Sarabanda Celebrity, ecco i team di stasera","Prendono parte alla seconda puntata di stasera anche Orietta Berti, Ciro Ferrara, Elenoire Casalegno e Rosa Chemical","Orietta berti, ciro ferrara, elenoire casalegno, rosa chemical",https://www.davidemaggio.it/app/uploads/2026/05/Enrico-Papi-2.jpg,https://www.davidemaggio.it/sarabanda/sarabanda-celebrity-ecco-i-team-di-stasera-4
28/05/2026,Greta Mauro e Gianpiero Scarpati a 1Mattina News Estate,La conduttrice di Caffè Italia e il mezzobusto del TG1 daranno il buongiorno agli italiani dal 29 giugno al 4 settembre,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Greta-Mauro-e-Gianpiero-Scarpati-2000x1329.jpg,https://www.davidemaggio.it/1mattina-news/greta-mauro-e-gianpiero-scarpati-a-1mattina-news-estate
28/05/2026,La Russa e Tajani stasera a Dritto e Rovescio,Focus sulle grandi urgenze geopolitiche e sul caso Garlasco. Ecco le anticipazioni e gli ospiti del 28 maggio 2026,"Ignazio la russa, antonio tajani",https://www.davidemaggio.it/app/uploads/2025/11/Paolo-Del-Debbio-Rete-4-Dritto-e-Rovescio-1024x576.jpg,https://www.davidemaggio.it/dritto-e-rovescio/la-russa-e-tajani-stasera-a-dritto-e-rovescio
27/05/2026,Otto e Mezzo,,"Alessandra Todde, Paolo Mieli, Andrea Scanzi",https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_48xkf6s6///width/1280/quality/100/name/0_48xkf6s6.jpgname/0_48xkf6s6.jpg_vrs3013name/0_48xkf6s6.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-27-05-2026-646931
27/05/2026,"Famiglia nel bosco, Catherine stasera da Bruno Vespa","La donna, madre dei bambini che il Tribunale ha deciso di allontanare dai genitori, ospite su Rai 1 a Cinque Minuti e Porta a Porta",Catherine,https://www.davidemaggio.it/app/uploads/2026/05/Catherine-e1779901644900.jpeg,https://www.davidemaggio.it/porta-a-porta/famiglia-nel-bosco-catherine-stasera-da-bruno-vespa
26/05/2026,Otto e Mezzo,,,https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_ix026dva///width/1280/quality/100/name/0_ix026dva.jpgname/0_ix026dva.jpg_vrs8151name/0_ix026dva.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-26-05-2026-646750
27/05/2026,"Realpolitik, l’analisi del voto e il caso Garlasco al centro del talk","Presenti in studio, fra gli altri, Carlo Calenda, Michele Emiliano e Alessandro Sallusti. Ecco le anticipazioni del 27 maggio 2026","Carlo calenda, michele emiliano, alessandro sallusti",https://www.davidemaggio.it/app/uploads/2025/11/Tommaso-Labate-Rete-4-1024x576.jpg,https://www.davidemaggio.it/realpolitik/realpolitik-lanalisi-del-voto-e-il-caso-garlasco-al-centro-del-talk
27/05/2026,La misteriosa scomparsa di Barbara Corvi al centro di Chi l’ha Visto,Focus anche sul duplice omicidio di Pollena Trocchia e su un caso che si riapre dopo 35 anni. Ecco le anticipazioni del 27 maggio 2026,N/d,https://www.davidemaggio.it/app/uploads/2025/09/Federica-Sciarelli-Chi-lha-Visto-1024x576.png,https://www.davidemaggio.it/chi-l-ha-visto/la-misteriosa-scomparsa-di-barbara-corvi-al-centro-di-chi-lha-visto
27/05/2026,Money Road e lo scoglio della seconda edizione,"In un panorama in cui qualcuno tenta ancora di far passare il GF come un format vivo, lo show di Sky resta una vera boccata d’ossigeno.",N/d,https://www.davidemaggio.it/app/uploads/2026/05/BSC06819-2000x1333.jpg,https://www.davidemaggio.it/recensioni/money-road-e-lo-scoglio-della-seconda-edizione
27/05/2026,"Una Giornata Particolare, Aldo Cazzullo in Africa per gli speciali Faccetta Nera",Due puntate in prima serata su La7 dedicate alla storia del colonialismo italiano tra Eritrea ed Etiopia,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Aldo-Cazzullo-4.jpg,https://www.davidemaggio.it/una-giornata-particolare/una-giornata-particolare-aldo-cazzullo-in-africa-per-gli-speciali-faccetta-nera
26/05/2026,Irama nuovo giudice di X Factor,Il cantante è l'unica novità dell'edizione 2026. Prende il posto di Achille Lauro,N/d,https://www.davidemaggio.it/app/uploads/2025/10/IRAMA_04-1024x683.jpg,https://www.davidemaggio.it/x-factor/irama-nuovo-giudice-di-x-factor
26/05/2026,"The 50, il reality che si morde la coda","Pur volendo farsene beffe, The 50 ricrea tutti i cliché del reality show. L’autocritica è solo un esercizio di stile e il risultato non è lontano da quello che abbiamo già visto.",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Prime-Video_The-50_Ep-3_Francesca-Cipriani.jpg,https://www.davidemaggio.it/recensioni/the-50-il-reality-che-si-morde-la-coda
26/05/2026,Soter Mulè a Belve Crime: “Vivo nel senso di colpa di non aver salvato Paola. Ho pensato al suicidio”,L'ingegnere è condannato in via definitiva per omicidio colposo per la morte della studentessa in seguito ad una sessione estrema di bondage,Soter mulè,https://www.davidemaggio.it/app/uploads/2026/05/Soter-Mule-e-Francesca-Fagnani.jpeg,https://www.davidemaggio.it/belve/soter-mule-a-belve-crime-vivo-nel-senso-di-colpa-di-non-aver-salvato-paola-ho-pensato-al-suicidio
26/05/2026,"Mirco Ricci, da promessa del pugilato al sequestro di un bambino: “Vita distrutta”","L'ex pugile si racconta a Belve Crime tra risse, tentata rapina, sparatoria e il grave caso per il quale sta scontando una condanna",Mirco ricci,https://www.davidemaggio.it/app/uploads/2026/05/Mirco-Ricci.jpeg,https://www.davidemaggio.it/belve/mirco-ricci-da-promessa-del-pugilato-al-sequestro-di-un-bambino-vita-distrutta
26/05/2026,"Enzo Iacchetti, Giuseppe Conte e Antonio De Rensis a È Sempre Cartabianca",Focus sulla stretta attualità e sul caso Garlasco. Ecco le anticipazioni e gli ospiti del 26 maggio 2026,"Enzo iacchetti, giuseppe conte, antonio de rensis",https://www.davidemaggio.it/app/uploads/2026/03/Giuseppe-Conte-2.jpg,https://www.davidemaggio.it/e-sempre-cartabianca/enzo-iacchetti-giuseppe-conte-e-antonio-de-rensis-a-e-sempre-cartabianca
26/05/2026,"diMartedì, Pier Ferdinando Casini e Aldo Cazzullo tra gli ospiti",Focus sulle conseguenze del voto dei Comuni e sui segnali contraddittori di Donald Trump. Ecco le anticipazioni del 26 maggio 2026,"Pier ferdinando casini, aldo cazzullo",https://www.davidemaggio.it/app/uploads/2026/02/Giovanni-Floris-1024x576.jpg,https://www.davidemaggio.it/dimartedi/dimartedi-pier-ferdinando-casini-e-aldo-cazzullo-tra-gli-ospiti
25/05/2026,Otto e Mezzo,,,https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_q81958dm///width/1280/quality/100/name/0_q81958dm.jpgname/0_q81958dm.jpg_vrs8104name/0_q81958dm.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-25-05-2026-646532
26/05/2026,"Belve Crime, Daniele Ughetto Piampaschet contro politica e magistratura: “Hanno insabbiato le indagini”. Tensione con Fagnani, interviene l’avvocato",Lo scrittore è condannato in via definitiva a 25 anni di carcere per l'omicidio di Anthonia Egbuna. Acceso confronto con la conduttrice,Daniele ughetto piampaschet,https://www.davidemaggio.it/app/uploads/2026/05/60fa5282-8116-463b-9685-b557cc0c4b6a.jpeg,https://www.davidemaggio.it/belve/belve-crime-daniele-ughetto-piampaschet-contro-politica-e-magistratura-hanno-insabbiato-le-indagini-tensione-con-fagnani-interviene-lavvocato
26/05/2026,Camper si rinnova in un cooking game tra osterie,Peppone Calabrese confermato alla guida del mezzogiorno estivo di Rai 1. Ecco la novità della nuova edizione al via dal 1º giugno,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Peppone-Calabrese.jpg,https://www.davidemaggio.it/camper/camper-osterie-italia
26/05/2026,Reazione a Catena riparte con la Sfida dei Campioni. Tornano anche I Tre di Denari e I Dai e Dai,"Per i 20 anni del game show di Rai 1, la nuova edizione vedrà in gara nelle prime undici puntate i concorrenti storici. Conduce Pino Insegno",N/d,https://www.davidemaggio.it/app/uploads/2025/08/Pino-Insegno-1024x576.webp,https://www.davidemaggio.it/reazione-a-catena/reazione-a-catena-riparte-con-la-sfida-dei-campioni-tornano-anche-i-tre-di-denari-e-i-dai-e-dai
25/05/2026,"Quarta Repubblica tra le polemiche della Flotilla, l’Islam radicale e il caso Garlasco","Ecco le anticipazioni e gli ospiti di stasera, 25 maggio 2026",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Nicola-Porro-9.jpg,https://www.davidemaggio.it/quarta-repubblica/quarta-repubblica-tra-le-polemiche-della-flotilla-lislam-radicale-e-il-caso-garlasco
25/05/2026,La Parigi nascosta nella nuova puntata di Ulisse,Alberto Angela porta il pubblico tra le meraviglie meno conosciute della capitale francese. Ecco le anticipazioni del 25 maggio 2026,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Alberto-Angela-2-1.jpg,https://www.davidemaggio.it/ulisse-il-piacere-della-scoperta/la-parigi-nascosta-nella-nuova-puntata-di-ulisse
25/05/2026,Natalia Estrada torna a sorpresa in tv,"L'ex conduttrice e attrice spagnola, da anni assente dalle scene, riappare in video a Che Tempo Che Fa per una sorpresa a Leonardo Pieraccioni",Natalia estrada,https://www.davidemaggio.it/app/uploads/2026/05/Natalia-Estrada-2000x1077.jpg,https://www.davidemaggio.it/che-tempo-che-fa/natalia-estrada-torna-a-sorpresa-in-tv
25/05/2026,Teo Mammucari scomparso da Domenica In,Nessuna traccia del conduttore nella penultima puntata in stagione del programma di Rai 1,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Cerno-Venier-e-Miccio.jpg,https://www.davidemaggio.it/domenica-in/teo-mammucari-scomparso-da-domenica-in
25/05/2026,L’Eredità chiude la stagione in preserale con il Torneo dei Campioni,Otto appuntamenti speciali fino al 1° giugno. Ecco chi sono i migliori concorrenti che si sfidano,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Marco-Liorni.png,https://www.davidemaggio.it/l-eredita/leredita-chiude-la-stagione-in-preserale-con-il-torneo-dei-campioni
25/05/2026,Tribù con Raffaele Di Placido è il nuovo access di Rai 3,L'inviato di Una Giornata Particolare sbarca in Rai per un viaggio alla scoperta di gruppi e realtà che si riconoscono in valori condivisi. Prima puntata sulla tribù dei tangueri,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Raffaele-Di-Placido.jpg,https://www.davidemaggio.it/tribu/tribu-con-raffaele-di-placido-e-il-nuovo-access-di-rai-3
24/05/2026,"Cucine da Incubo 12, Orto e Cucina di Potenza è l’ultimo ristorante da salvare","Il locale, nato inizialmente come un negozio di ortofrutta, è gestito dalle sorelle Carmela e Giovanna, che ormai non riescono più a collaborare serenamente tra di loro",N/d,https://www.davidemaggio.it/app/uploads/2026/05/CDI9576.jpg,https://www.davidemaggio.it/cucine-da-incubo/cucine-da-incubo-12-orto-e-cucina-di-potenza-e-lultimo-ristorante-da-salvare
24/05/2026,"Jukebox – La Notte delle Hit 2026, ecco la line-up delle due serate in anteprima","Irene Grandi, Loredana Bertè e Patty Pravo alla prima, Anna Oxa tra i protagonisti del secondo appuntamento","Irene grandi, loredana bertè, patty pravo, anna oxa",https://www.davidemaggio.it/app/uploads/2025/09/Antonella-Clerici-e-Clementino-1-1024x683.jpeg,https://www.davidemaggio.it/anteprime/jukebox-la-notte-delle-hit-2026-ecco-la-line-up-delle-due-serate-in-anteprima
24/05/2026,"Che Tempo Che Fa chiude la stagione con Christine Lagarde, Leonardo Pieraccioni e Lino Guanciale",Filippa Lagerbäck siede al Tavolo. Ecco le anticipazioni del 24 maggio 2026,"Christine lagarde, leonardo pieraccioni, lino guanciale",https://www.davidemaggio.it/app/uploads/2026/05/Christine-Lagarde.jpg,https://www.davidemaggio.it/che-tempo-che-fa/che-tempo-che-fa-chiude-la-stagione-con-christine-lagarde-leonardo-pieraccioni-e-lino-guanciale
24/05/2026,"Le Iene, l’ultima puntata viaggia nel backstage del San Siro di Tiziano Ferro","Novità sui casi Garlasco, Pierina Paganelli, le avvelenate di Campobasso e la strage di Modena. De Devitiis propone 48 ore con Samurai Jay",Samurai jay,https://www.davidemaggio.it/app/uploads/2026/05/Tiziano-Ferro.png,https://www.davidemaggio.it/le-iene/le-iene-lultima-puntata-viaggia-nel-backstage-del-san-siro-di-tiziano-ferro
24/05/2026,"Fuori dal Coro: Mario Giordano intervista Nathan, padre della famiglia del bosco",Focus sulla strage di Modena e sui ladri di case. Ecco le anticipazioni del 24 maggio 2026,Nathan,https://www.davidemaggio.it/app/uploads/2026/05/Nathan-Famiglia-del-bosco.jpg,https://www.davidemaggio.it/fuori-dal-coro/fuori-dal-coro-mario-giordano-intervista-nathan-padre-della-famiglia-del-bosco
24/05/2026,Fiorella Mannoia e Andrea Delogu Da noi… a Ruota Libera,"In studio anche l'attrice Dalila Di Lazzaro e Cesare Faldini, chirurgo ortopedico di fama mondiale. Ecco le anticipazioni del 24 maggio 2026","Fiorella mannoia, andrea delogu, dalila di lazzaro, cesare faldini",https://www.davidemaggio.it/app/uploads/2026/02/Fiorella-Mannoia-1024x683.jpg,https://www.davidemaggio.it/da-noi-a-ruota-libera/fiorella-mannoia-e-andrea-delogu-da-noi-a-ruota-libera
24/05/2026,Antonello Venditti a Domenica In,Presenti in studio anche Barbara De Rossi e Rosanna Fratello. Ecco le anticipazioni del 24 maggio 2026,"Antonello venditti, barbara de rossi, rosanna fratello",https://www.davidemaggio.it/app/uploads/2026/05/Antonello-Venditti-2000x1125.jpg,https://www.davidemaggio.it/domenica-in/antonello-venditti-a-domenica-in
24/05/2026,Alfio Russo è il vincitore di Dalla Strada al Palco Special,Il 14enne sassofonista siciliano trionfa nella quinta edizione del talent show di Rai 1,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Alfio-Russo-Dalla-Strada-al-Palco-Special.jpg,https://www.davidemaggio.it/dalla-strada-al-palco/alfio-russo-e-il-vincitore-di-dalla-strada-al-palco-special
23/05/2026,Serena Dandini stasera a In Altre Parole,"Attesi nel talk di Massimo Gramellini anche Frankie ni-nrg mc, Fausto Bertinotti, Donato Carrisi e Sandro Veronesi. Ecco le anticipazioni del 23 maggio 2026","Serena dandini, frankie ni-nrg mc, fausto bertinotti, donato carrisi, sandro veronesi",https://www.davidemaggio.it/app/uploads/2026/05/Serena-Dandini.png,https://www.davidemaggio.it/in-altre-parole/serena-dandini-stasera-a-in-altre-parole
23/05/2026,"Ciao Maschio saluta con Francesco Facchinetti, Enzo Miccio e Vittorio Brumotti","""Mai dire mai"" è il tema dell'ultima puntata. Ecco le anticipazioni del 23 maggio 2026","Francesco facchinetti, enzo miccio, vittorio brumotti",https://www.davidemaggio.it/app/uploads/2026/01/Nunzia-De-Girolamo-1024x576.jpg,https://www.davidemaggio.it/ciao-maschio/ciao-maschio-saluta-con-francesco-facchinetti-enzo-miccio-e-vittorio-brumotti
23/05/2026,Verissimo chiude la stagione con lo speciale Amici,Silvia Toffanin ripercorre l'annata del talent show di Maria De Filippi con i protagonisti,N/d,https://www.davidemaggio.it/app/uploads/2026/05/ANNA-PETTINELLI-VERONICA-PEPARINI-LORELLA-CUCCARINI_632782-2000x1333.jpg,https://www.davidemaggio.it/verissimo/verissimo-chiude-la-stagione-con-lo-speciale-amici
22/05/2026,Otto e Mezzo,,"Rosi Braidotti, Massimo Giannini, Massimo Cacciari",https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_7j2mc61v///width/1280/quality/100/name/0_7j2mc61v.jpgname/0_7j2mc61v.jpg_vrs5788name/0_7j2mc61v.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-22-05-2026-646205
22/05/2026,Quarto Grado prosegue su Garlasco,Gianluigi Nuzzi e Alessandra Viero tornano con le ultime novità sulla nuova inchiesta che vede indagato Andrea Saempio,N/d,https://www.davidemaggio.it/app/uploads/2025/09/Gianluigi-Nuzzi-e-Alessandra-Viero-Quarto-Grado-1024x640.jpg,https://www.davidemaggio.it/quarto-grado/quarto-grado-prosegue-su-garlasco
22/05/2026,Il senatore statunitense Bernie Sanders stasera a Propaganda Live,Diego Bianca torna con un reportage da Reggio Calabria e dall'area dello Stretto di Messina. Ecco le anticipazioni del 22 maggio 2026,Bernie sanders,https://www.davidemaggio.it/app/uploads/2026/03/Diego-Bianchi.jpeg,https://www.davidemaggio.it/propaganda-live/il-senatore-statunitense-bernie-sanders-stasera-a-propaganda-live
21/05/2026,Otto e Mezzo,,,https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_ghh2x77q///width/1280/quality/100/name/0_ghh2x77q.jpgname/0_ghh2x77q.jpg_vrs1792name/0_ghh2x77q.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-21-05-2026-645991
21/05/2026,Francesco Vecchi alla guida di 4 di Sera News,"Dopo l'impegno a Mattino Cinque, il giornalista e conduttore milanese è atteso nell'access estivo di Rete 4",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Francesco-Vecchi-2000x1421.jpeg,https://www.davidemaggio.it/4-di-sera/francesco-vecchi-alla-guida-di-4-di-sera-news
21/05/2026,"Piazzapulita: Romano Prodi, Angelo Bonelli e Stefano Bonaccini tra gli ospiti",Focus sull'assalto di Israele alla Flotilla e sullo scontro interno alla destra. Ecco le anticipazioni del 21 maggio 2026,"Romano prodi, angelo bonelli, stefano bonaccini",https://www.davidemaggio.it/app/uploads/2025/11/Piazzapulita-Corrado-Formigli-1-1024x576.jpg,https://www.davidemaggio.it/piazzapulita/piazzapulita-romano-prodi-angelo-bonelli-e-stefano-bonaccini-tra-gli-ospiti
21/05/2026,"Dritto e Rovescio tra attualità, strage di Modena e Garlasco","In studio Paolo Zampolli, Rappresentante speciale degli Stati Uniti per le partnership globali. Ecco le anticipazioni del 21 maggio 2026",Paolo zampolli,https://www.davidemaggio.it/app/uploads/2025/11/Paolo-Del-Debbio-Rete-4-Dritto-e-Rovescio-1024x576.jpg,https://www.davidemaggio.it/dritto-e-rovescio/dritto-e-rovescio-tra-attualita-strage-di-modena-e-garlasco
21/05/2026,"Sarabanda Celebrity torna con Rettore, Elisabetta Gregoraci, Anna Tatangelo e Fabio Fognini",Ecco chi si sfida nella prima puntata di stasera e quali sono i giochi,"Rettore, elisabetta gregoraci, anna tatangelo, fabio fognini",https://www.davidemaggio.it/app/uploads/2026/05/Enrico-Papi-2000x1492.jpg,https://www.davidemaggio.it/sarabanda/sarabanda-celebrity-torna-con-rettore-elisabetta-gregoraci-anna-tatangelo-e-fabio-fognini
21/05/2026,Super Karaoke slitta e scappa da Montalbano,"Era previsto da mercoledì 27 maggio. Al suo posto Canale 5 trasmette ""Indiana Jones e il quadrante del destino""",N/d,https://www.davidemaggio.it/app/uploads/2025/09/Michelle-Hunziker-Io-Canto-Family-e1758112217896-1024x634.jpg,https://www.davidemaggio.it/super-karaoke/super-karaoke-slitta-e-scappa-da-montalbano
20/05/2026,Otto e Mezzo,,,https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_t2fbi31u///width/1280/quality/100/name/0_t2fbi31u.jpgname/0_t2fbi31u.jpg_vrs3017name/0_t2fbi31u.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-20-05-2026-645805
20/05/2026,"Realpolitik, Barbara Palombelli e Roberto Vecchioni tra gli ospiti",Focus sull'attentato a Modena e il caso Garlasco. Ecco le anticipazioni del 20 maggio 2026,"Barbara palombelli, roberto vecchioni",https://www.davidemaggio.it/app/uploads/2025/11/Barbara-Palombelli-e1762607222358-1024x719.jpeg,https://www.davidemaggio.it/realpolitik/realpolitik-barbara-palombelli-e-roberto-vecchioni-tra-gli-ospiti
20/05/2026,La scomparsa di Riccardo Branchini a Chi l’ha Visto,"La diga del Furlo non verrà più svuotata per tutelare la riserva naturale. ""I pesci sono più importanti di mio figlio?"", è lo sfogo della madre. Ecco le anticipazioni del 20 maggio 2026",N/d,https://www.davidemaggio.it/app/uploads/2025/10/Chi-lha-visto-Federica-Sciarelli-1024x582.jpg,https://www.davidemaggio.it/chi-l-ha-visto/la-scomparsa-di-riccardo-branchini-a-chi-lha-visto
20/05/2026,"Battiti Live Spring chiude con Annalisa, Elettra Lamborghini e Samurai Jay",Ecco il cast completo dell'ultima puntata di stasera su Canale 5,"Annalisa, elettra lamborghini, samurai jay",https://www.davidemaggio.it/app/uploads/2026/03/ANNALISA_05845-2000x1336.jpg,https://www.davidemaggio.it/battiti-live/battiti-live-spring-chiude-con-annalisa-elettra-lamborghini-e-samurai-jay
19/05/2026,Otto e Mezzo,,"Roberto Saviano, Cathy La Torre, Paolo Mieli",https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_j19pxele///width/1280/quality/100/name/0_j19pxele.jpgname/0_j19pxele.jpg_vrs976name/0_j19pxele.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-19-05-2026-645537
20/05/2026,Alessandra Mussolini vince il Grande Fratello Vip 8,"L'ex parlamentare batte all'ultimo scontro Antonella Elia, portandosi a casa il montepremi in palio di 100.000 euro",N/d,https://www.davidemaggio.it/app/uploads/2026/05/FAB8391-2000x1335.jpg,https://www.davidemaggio.it/grande-fratello/alessandra-mussolini-vince-il-grande-fratello-vip-8
19/05/2026,"Grande Fratello Vip 2026, la finale porta in gloria Alessandra Mussolini. Battuta Antonella Elia, terzo Raimondo Todaro",Tutti i video e la cronaca minuto per minuto dell'ultima puntata del reality di Canale 5,N/d,https://www.davidemaggio.it/app/uploads/2026/05/FAB_4304-2000x1335.jpg,https://www.davidemaggio.it/grande-fratello/grande-fratello-vip-2026-diretta-finale-vince-alessandra-mussolini
19/05/2026,"Alessandra Giudicessa, da ‘Come un gatto in tangenziale’ a Belve Crime: “Vorrei poter tornare indietro e cambiare tutto”","Nota insieme alla sorella Valentina per il ruolo delle gemelle cleptomani nel film di Riccardo Milani, è davvero una ladra. ""Lo faccio per necessità"", dice",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Alessandra-Giudicessa.jpeg,https://www.davidemaggio.it/belve/alessandra-giudicessa-da-come-un-gatto-in-tangenziale-a-belve-crime-vorrei-poter-tornare-indietro-e-cambiare-tutto
19/05/2026,"A Belve Crime il drammatico racconto di Teresa Potenza, la ex del boss di Cerignola","La donna, testimone di giustizia contro la mafia foggiana, racconta violenze, torture e umiliazioni subite, fino alla svolta",Teresa potenza,https://www.davidemaggio.it/app/uploads/2026/05/Teresa-Potenza-e-Francesca-Fagnani.jpeg,https://www.davidemaggio.it/belve/a-belve-crime-il-drammatico-racconto-di-teresa-potenza-la-ex-del-boss-di-cerignola
19/05/2026,"diMartedì, Walter Veltroni e Milena Gabanelli tra gli ospiti",Focus sulla maggioranza che litiga su tutto. Ecco le anticipazioni del 19 maggio 2026,"Walter veltroni, milena gabanelli",https://www.davidemaggio.it/app/uploads/2026/02/Giovanni-Floris-1024x576.jpg,https://www.davidemaggio.it/dimartedi/dimartedi-walter-veltroni-e-milena-gabanelli-tra-gli-ospiti
19/05/2026,Elly Schlein stasera a È Sempre Cartabianca,Focus su Garlasco con l'avvocato Antonio De Rensis e Alessandra Viero. Ecco le anticipazioni del 19 maggio 2026,"Antonio de rensis, alessandra viero",https://www.davidemaggio.it/app/uploads/2025/11/Elly-Schlein-a-e-sempre-Cartabianca-1024x576.jpg,https://www.davidemaggio.it/e-sempre-cartabianca/elly-schlein-stasera-a-e-sempre-cartabianca
19/05/2026,"Grande Fratello Vip 2026, stasera la finale: chi sarà il vincitore?",Live dalle 21.55 in contemporanea alla messa in onda della puntata su Canale 5,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Antonella-Lucia-e-Alessandra-GFVIP2026-2000x1335.jpg,https://www.davidemaggio.it/grande-fratello/grande-fratello-vip-2026-stasera-la-finale-chi-sara-il-vincitore
19/05/2026,Nazzi racconta su Sky i crimini del branco,"Il maestro del true crime analizza le dinamiche di gruppo dietro i casi Piovanelli, Aldrovandi e Sacchi. Si parte il 29 maggio",N/d,https://www.davidemaggio.it/app/uploads/2026/05/Stefano-Nazzi.jpg,https://www.davidemaggio.it/sky/nazzi-racconta-su-sky-i-crimini-del-branco
19/05/2026,"Inside propone ‘Il mostro di Firenze, Unabomber e altre storie’",Lo speciale di stasera con Roberta Rei per indagare sulle vicende più enigmatiche della cronaca italiana,N/d,https://www.davidemaggio.it/app/uploads/2026/05/Roberta-Rei-2000x1125.jpg,https://www.davidemaggio.it/le-iene/inside-propone-il-mostro-di-firenze-unabomber-e-altre-storie
19/05/2026,I concorrenti di Money Road 2: chi sono e cosa fanno,Tutto sui concorrenti della seconda edizione della seconda edizione dello strategy game di Sky Uno in onda dal 21 maggio e in replica in chiaro dal 26 maggio su Tv8.,N/d,https://www.davidemaggio.it/app/uploads/2026/05/BSC06031-2000x1333.jpg,https://www.davidemaggio.it/money-road/i-concorrenti-di-money-road-2-chi-sono-e-cosa-fanno
19/05/2026,Money Road 2 al via,Torna dal 21 maggio su Sky Uno il programma rivelazione della scorsa stagione. Arriva la replica in chiaro su TV8. Orietta Berti e Alessandro Borghese tentatori speciali.,"Orietta berti, alessandro borghese",https://www.davidemaggio.it/app/uploads/2026/05/BSC06819-2000x1333.jpg,https://www.davidemaggio.it/money-road/money-road-2-al-via
18/05/2026,Otto e Mezzo,,,https://kdam.iltrovatore.it/p/103/sp/10300/thumbnail/entry_id/0_sta0ujye///width/1280/quality/100/name/0_sta0ujye.jpgname/0_sta0ujye.jpg_vrs8864name/0_sta0ujye.jpg,https://www.la7.it/otto-e-mezzo/rivedila7/otto-e-mezzo-18-05-2026-645413
19/05/2026,Raffaele Sollecito: “Gli italiani pensano ancora che sia colpevole. Ho avuto paura di impazzire”,"Intervistato a Belve Crime, torna a parlare del delitto di Perugia, che gli è costato quattro anni di carcerazione preventiva con Amanda Knox, prima dell'assoluzione nel 2015",Raffaele sollecito,https://www.davidemaggio.it/app/uploads/2026/05/Raffaele-Sollecito-Belve-Crime.jpeg,https://www.davidemaggio.it/belve/raffaele-sollecito-gli-italiani-pensano-ancora-che-sia-colpevole-ho-avuto-paura-di-impazzire
